Date,Country,iso3,aqi,co,no2,o3,pm10,pm25,so2
2016-04-10,Thailand,THA,,5.62,9.68,24.06,45.4,158,2.62
2016-04-11,China,CHN,71.66666667,8.567307692,17.83269231,26.86470588,67.40384615,111.6538462,8.592307692
2016-04-11,India,IND,,6.711111111,9.755555556,15.57777778,92.4,125.1818182,3.533333333
2016-04-11,Thailand,THA,,6.28,9.3,29.32,51,159,3.48
2016-04-12,China,CHN,134,8.651923077,16.96730769,26.31568627,68,118,7.803846154
2016-04-12,India,IND,,6.166666667,9.088888889,16.7,85.8,122.7272727,3.022222222
2016-04-12,Thailand,THA,,6.24,9.88,31.1,61.2,164,4.32
2016-04-13,China,CHN,132.6666667,9.557692308,20.70384615,24.99215686,73.80769231,126.1538462,8.805769231
2016-04-13,India,IND,,5.633333333,9.077777778,14.3,91,125.7272727,3.355555556
2016-04-13,Thailand,THA,,5.52,6.52,31.76,61.2,154,3.48
2016-04-14,China,CHN,94,8.998076923,19.24807692,28.65490196,72.34615385,125.2692308,8.532692308
2016-04-14,India,IND,,6.477777778,10.25555556,15.15555556,102.8,133.5454545,3.6
2016-04-14,Thailand,THA,,5.78,6.54,29.04,58.6,158,3.48
2016-04-15,China,CHN,105.6666667,7.996153846,15.38269231,29.26666667,65.90384615,116.5576923,7.946153846
2016-04-15,India,IND,,7.211111111,11.31111111,16.83333333,106,132.9090909,3.666666667
2016-04-15,Thailand,THA,,5.74,6.92,28.84,57.6,157,3.2
2016-04-16,China,CHN,63,6.853846154,11.79230769,27.71960784,48.21153846,86.36538462,5.528846154
2016-04-16,India,IND,,6.522222222,10.82222222,13.8,105.4,137.0909091,3.455555556
2016-04-16,Thailand,THA,,6.36,7.1,28.8,56.2,173,4.04
2016-04-17,China,CHN,62.33333333,6.892307692,12.19423077,25.09411765,50.88461538,87.38461538,5.955769231
2016-04-17,India,IND,,7.7625,9.45,38.8875,97.5,124.6,4.7375
2016-04-17,Thailand,THA,,6.9,7.66,29.52,57.8,181,3.48
2016-04-18,China,CHN,52,6.786538462,13.02115385,29.99215686,47.98076923,78.48076923,6.065384615
2016-04-18,India,IND,,7.233333333,9.888888889,11.42222222,106.2,139.5454545,3.444444444
2016-04-18,Thailand,THA,,7.4,9.5,28.04,58.8,193,4.04
2016-04-19,China,CHN,81.33333333,7.571153846,15.68076923,28.64901961,58.30769231,96.42307692,7.551923077
2016-04-19,India,IND,,7.144444444,11.57777778,12.47777778,105.4,131.8181818,4.122222222
2016-04-19,Thailand,THA,,7.3,8.38,24.22,51.4,174,3.48
2016-04-20,China,CHN,100.6666667,8.073076923,16.4,25.40784314,57.88461538,98.71153846,7.694230769
2016-04-20,India,IND,,5.822222222,10.81111111,14.27777778,105.2,135.1818182,9.244444444
2016-04-20,Thailand,THA,,6.14,10.04,25.02,45.4,170,4.04
2016-04-21,China,CHN,97.66666667,8.548076923,16.95192308,26.46470588,67.48076923,113.5961538,8.019230769
2016-04-21,India,IND,,4.877777778,9.511111111,17.05,100.4,130.4545455,3.466666667
2016-04-21,Thailand,THA,,6.56,9.5,29,51.2,175,3.975
2016-04-22,China,CHN,118.3333333,7.569230769,15.86923077,26.93921569,72.48076923,105.1153846,6.959615385
2016-04-22,India,IND,,6.311111111,9.622222222,17.9,97,127.7272727,3.311111111
2016-04-22,Thailand,THA,,5.76,8.96,25.5,48.6,161,3.76
2016-04-23,China,CHN,95.66666667,7.103846154,14.85384615,27.11764706,56.17307692,91.98076923,6.571153846
2016-04-23,India,IND,,6.3375,9.3875,56.0125,98.6,120.4,4.4
2016-04-23,Thailand,THA,,5.36,7.28,26.64,46,151,3.2
2016-04-24,China,CHN,118.3333333,7.428846154,15.26538462,27.7254902,60.46153846,106.0769231,7.05
2016-04-24,India,IND,,5.6375,10.9,55.55,105.75,135.0909091,3.8375
2016-04-24,Thailand,THA,,4.64,6.72,25.66,40.6,147,4.9
2016-04-25,China,CHN,98.33333333,7.332692308,14.89038462,26.82352941,57.36538462,105.9615385,6.563461538
2016-04-25,India,IND,,4.3,13.09,18.63,89.16666667,134.1818182,4.09
2016-04-25,Thailand,THA,,5.56,8.2,26.6,44.8,156,4.34
2016-04-26,China,CHN,92.66666667,7.234615385,14.34038462,24.90784314,54.53846154,101.8461538,6.309615385
2016-04-26,India,IND,,8.43,15.58,16.02222222,98.5,146,5.23
2016-04-26,Thailand,THA,,6.28,9.88,27.24,46.4,162,4.62
2016-04-27,China,CHN,88.33333333,7.596153846,15.98461538,27.69019608,57.84615385,107,6.636538462
2016-04-27,India,IND,,8.15,16.27,19.42,108.3333333,140.5454545,3.99
2016-04-27,Thailand,THA,,7.5,9.84,29.32,55,178,5.18
2016-04-28,China,CHN,86.66666667,8.163461538,15.62884615,32.79215686,62.36538462,112.4038462,7.496153846
2016-04-28,India,IND,,7.05,14.57,21.6,120.6666667,151.1818182,4.52
2016-04-28,Thailand,THA,,7.58,9.12,26.94,56.2,181,4.32
2016-04-29,China,CHN,99,8.755769231,18.72115385,35.82352941,74.28846154,132.0961538,9.1
2016-04-29,India,IND,,6.88,15.37,14.08888889,104.8333333,145.9090909,4.61
2016-04-29,Thailand,THA,,6.18,9.5,26.9,42.6,139,5.18
2016-04-30,China,CHN,114.6666667,8.169230769,16.06346154,39.31960784,71.48076923,134.6346154,8.444230769
2016-04-30,India,IND,,5.93,13.68,16.83333333,116.1666667,160.3636364,4.71
2016-04-30,Thailand,THA,,5.82,9.12,25.3,33.6,140,4.6
2016-05-01,China,CHN,99,8.073076923,13.97115385,35.72745098,67,121.6346154,7.678846154
2016-05-01,India,IND,,5.99,14.96,16.25555556,105.8333333,145.8181818,4.3
2016-05-01,Thailand,THA,,6.1,9.7,28.04,30.2,82,16.12
2016-05-02,China,CHN,69.33333333,6.840384615,11.02884615,28.65294118,57.71153846,103.9423077,5.563461538
2016-05-02,India,IND,,5.75,15.07,14.86666667,96.5,137.4545455,3.65
2016-05-02,Thailand,THA,,4.72,7.28,25.18,32,80,4.675
2016-05-03,China,CHN,51.33333333,6.136538462,11.99423077,28.10980392,53.34615385,81.80769231,5.530769231
2016-05-03,India,IND,,6.33,14.25,13.62222222,122.3333333,144.3636364,4.15
2016-05-03,Thailand,THA,,5.02,7.28,23.38,36.6,110,4.9
2016-05-04,China,CHN,80.33333333,7.146153846,16.69423077,32.59803922,61.19230769,98.88461538,8.678846154
2016-05-04,India,IND,,5.94,11.15,20.01,90.5,134.4545455,3.84
2016-05-04,Thailand,THA,,5.42,9.5,17.52,36,134,4.34
2016-05-05,China,CHN,80,7.334615385,13.21346154,28.89215686,62.34615385,105.0384615,6.75
2016-05-05,India,IND,,6.33,11.29,19.59,75,127,3.58
2016-05-05,Thailand,THA,,5.86,8.76,19.42,38.4,135,5.18
2016-05-06,China,CHN,91.66666667,6.709615385,11.25576923,27.9745098,67.92307692,102.6346154,6.111538462
2016-05-06,India,IND,,7.69,11.46,15.61,57.66666667,124.8181818,3.27
2016-05-06,Thailand,THA,,5.26,8.38,23.56,38.2,139,4.62
2016-05-07,China,CHN,68,6.432692308,12.37692308,28.42745098,69.96153846,96.98076923,6.859615385
2016-05-07,India,IND,,8.44,13.73333333,14.77,72,130.3636364,4.42
2016-05-07,Thailand,THA,,5.32,9.32,21.36,38.4,146,4.62
2016-05-08,China,CHN,59.33333333,6.759615385,13.30769231,27.27843137,54.15384615,91.76923077,7.355769231
2016-05-08,India,IND,,7.76,10.78,18.33,69.5,124.3636364,6.44
2016-05-08,Thailand,THA,,5.2,7.64,24.98,36.8,157,4.04
2016-05-09,China,CHN,69.66666667,7.405769231,14.28269231,23.48823529,54.46153846,100.1538462,6.575
2016-05-09,India,IND,,6.83,11.13,17.26,70.5,128.7272727,3.85
2016-05-09,Thailand,THA,,5.64,8.02,23.92,36.6,155,5.46
2016-05-10,China,CHN,84.33333333,7.386538462,14.34807692,29.9254902,53.30769231,97.96153846,6.326923077
2016-05-10,India,IND,,7.922222222,11.02222222,14.975,69.5,129.6,3.166666667
2016-05-10,Thailand,THA,,6.4,8.94,24.52,35.6,152,4.9
2016-05-11,China,CHN,121,8.573076923,14.75192308,37.77647059,68.57692308,122.4615385,7.913461538
2016-05-11,India,IND,,7.26,12.89,14.83333333,67.33333333,129.1818182,3.56
2016-05-11,Thailand,THA,,7.14,9.14,26.8,40.4,156,5.74
2016-05-12,China,CHN,73,6.851923077,11.07884615,40.09215686,62.57692308,110.2115385,6.230769231
2016-05-12,India,IND,,8.344444444,14.97777778,21.33333333,68.2,123,3.411111111
2016-05-12,Thailand,THA,,7.32,8.4,27.42,44.4,155,4.9
2016-05-13,China,CHN,65.33333333,6.625,12.72884615,32.14313725,57.57692308,99.23076923,6.496153846
2016-05-13,India,IND,,7.5375,12,15.175,69.8,122.7777778,4.8875
2016-05-13,Thailand,THA,,6.6,7.82,28.2,40.8,130,4.04
2016-05-14,China,CHN,57.66666667,7.386538462,12.23461538,28.67647059,53.73076923,101.7307692,5.859615385
2016-05-14,India,IND,,7.2,13.1875,14.05,71,121.3333333,3.2875
2016-05-14,Thailand,THA,,6.54,8.74,35.72,33.2,103,4.32
2016-05-15,China,CHN,52,6.405769231,10.64615385,25.38823529,43.30769231,78.48076923,5.103846154
2016-05-15,India,IND,,7.5125,9.7875,18.475,69,122.1111111,5.6375
2016-05-15,Thailand,THA,,6.62,8.02,30,30,94,8.02
2016-05-16,China,CHN,60.33333333,6.526923077,14.06538462,29.45686275,53.53846154,85.17307692,7.017307692
2016-05-16,India,IND,,6.925,11.6875,15.1875,63.2,110.4444444,5.325
2016-05-16,Thailand,THA,,7.44,13.96,26.12,36.8,89,3.76
2016-05-17,China,CHN,83.66666667,6.894230769,15.43269231,37.44313725,60,101.2307692,8.346153846
2016-05-17,India,IND,,7.6875,14.675,15.9,63.4,113.5555556,4.475
2016-05-17,Thailand,THA,,7.28,11.52,34.14,31.2,68,3.76
2016-05-18,China,CHN,108.3333333,6.734615385,14.22307692,45.99215686,60.98076923,108.7115385,8.113461538
2016-05-18,India,IND,,7.8125,13.575,14.375,67,111.7777778,3.7125
2016-05-18,Thailand,THA,,7.02,10.62,31.1,26,66,2.34
2016-05-19,China,CHN,93.66666667,7.355769231,13.54615385,43.35294118,62.76923077,117.1923077,7.932692308
2016-05-19,India,IND,,7.1375,10.75,15.65,69,108.7777778,5.4625
2016-05-19,Thailand,THA,,6.74,10.24,23.28,25.4,62,2.55
2016-05-20,China,CHN,98.66666667,7.025,12.99230769,36.84705882,69.42307692,109.2692308,7.030769231
2016-05-20,India,IND,,7.9125,10.1,14.7625,76.16666667,109.5555556,4.375
2016-05-20,Thailand,THA,,5.82,8.58,18.42,19.2,32,2.06
2016-05-21,China,CHN,97,6.988461538,13.15,32.44117647,46.19230769,92.63461538,6.659615385
2016-05-21,India,IND,,7.5125,8.7375,14.0375,86,119.6666667,2.6125
2016-05-21,Thailand,THA,,5.14,7.64,13.8,17.2,34,2.34
2016-05-22,China,CHN,82,6.578846154,11.87115385,31.84901961,42.98076923,86.51923077,5.790384615
2016-05-22,India,IND,,6.3375,8.1125,10.9625,86,126.7777778,4.1875
2016-05-22,Thailand,THA,,5.4,6.36,15.38,17.6,49,4.7
2016-05-23,China,CHN,83,7.051923077,14.29615385,30.59215686,50.71153846,101.9230769,6.653846154
2016-05-23,India,IND,,6.488888889,8.244444444,11.83333333,86,119.9,2.122222222
2016-05-23,Thailand,THA,,6.42,8.92,20.54,21.8,63,4.7
2016-05-24,China,CHN,62,7.026923077,13.41346154,32.40196078,51.51923077,102.8461538,6.688461538
2016-05-24,India,IND,,5.522222222,8.055555556,12.36666667,77,106.6,2.833333333
2016-05-24,Thailand,THA,,6.3,8.94,23.54,25,64,3.18
2016-05-25,China,CHN,53,6.853846154,11.94038462,33.41764706,50.01923077,96.17307692,6.119230769
2016-05-25,India,IND,,6.644444444,10.85555556,14.17777778,83.5,120.8,4.033333333
2016-05-25,Thailand,THA,,6.06,8.2,22.94,26,70,2.9
2016-05-26,China,CHN,57.33333333,7.046153846,13.57307692,26.68235294,49.11538462,91.78846154,7.009615385
2016-05-26,India,IND,,6.1,10.35,12.78,81.5,124.7,3.88
2016-05-26,Thailand,THA,,5.075,8.6,21.16,28.8,67,4.62
2016-05-27,China,CHN,73,6.8,14.08846154,27.48627451,47.80769231,88.82692308,6.586538462
2016-05-27,India,IND,,7.28,9.73,12.82,129,135.3636364,3.68
2016-05-27,Thailand,THA,,5.275,9.32,22.62,34.2,74,5.75
2016-05-28,China,CHN,74.66666667,6.994230769,12.66923077,29.98823529,46.17307692,89.21153846,6.332692308
2016-05-28,India,IND,,8.26,9.18,13.45,88,135,4.21
2016-05-28,Thailand,THA,,5.12,8.02,24.22,30.6,69,5.05
2016-05-29,China,CHN,81.33333333,7.209615385,12.93461538,28.76862745,50.17307692,94.59615385,6.009615385
2016-05-29,India,IND,,7.011111111,6.8,14.37777778,67,111.3,3.677777778
2016-05-29,Thailand,THA,,5.5,7.84,23.06,29.4,58,3.76
2016-05-30,China,CHN,105,7.992307692,13.89423077,32.0372549,58.63461538,109.4038462,7.015384615
2016-05-30,India,IND,,7.88,7.72,12.18,67.33333333,115.1818182,3.87
2016-05-30,Thailand,THA,,5.44,9.48,18.8,29.4,62,3.48
2016-05-31,China,CHN,71.33333333,7.494230769,12.31346154,28.79019608,56.17307692,104.8461538,6.017307692
2016-05-31,India,IND,,8.03,10.48,12.95,75.4,123.1818182,3.78
2016-05-31,Thailand,THA,,5.14,8.94,14.6,23.4,54,4.62
2016-06-01,China,CHN,56.33333333,6.892307692,11.88269231,30.58431373,45.42307692,82.63461538,6.028846154
2016-06-01,India,IND,,7.95,10,13.35,77.6,123.5454545,3.82
2016-06-01,Thailand,THA,,5.266666667,15.56666667,14.8,24.16666667,38,4.34
2016-06-02,China,CHN,82.66666667,7.330769231,13.98653846,31.5372549,49.63461538,94.40384615,7.190384615
2016-06-02,India,IND,,6.62,8.45,11.33,77,123.9090909,2.4
2016-06-02,Thailand,THA,,4.716666667,13.46666667,14.42,20.16666667,25,4.1
2016-06-03,China,CHN,86,7.207692308,13.38653846,33.07254902,48.55769231,91.82692308,7.075
2016-06-03,India,IND,,7.766666667,8.688888889,14.175,90.2,156.7,2.811111111
2016-06-03,Thailand,THA,,5.233333333,13.01666667,13.34,23,34,4.9
2016-06-04,China,CHN,83.33333333,7.044230769,12.49423077,32.96078431,49.05769231,91.53846154,6.515384615
2016-06-04,India,IND,,7.688888889,9.644444444,14.0625,85.4,125,2.922222222
2016-06-04,Thailand,THA,,4.8,11.78333333,16.34,21,36,4.1
2016-06-05,China,CHN,66.33333333,7.026923077,13.28269231,34.07058824,48.36538462,93.03846154,6.246153846
2016-06-05,India,IND,,6.822222222,6.966666667,17.6875,70.8,118.3,4.211111111
2016-06-05,Thailand,THA,,3.966666667,10.08333333,15.86,21.83333333,45,3.866666667
2016-06-06,China,CHN,81,7.419230769,13.35,34.70784314,52.13461538,102.4230769,6.153846154
2016-06-06,India,IND,,5.475,7.7,18.74285714,74,118.7777778,2.7
2016-06-06,Thailand,THA,,4.633333333,13,14.14,23.16666667,33,4.9
2016-06-07,China,CHN,86.33333333,7.478846154,13.18653846,31.13333333,52.76923077,103.0961538,5.678846154
2016-06-07,India,IND,,6.75,9.4875,18.04285714,74.2,118.1111111,5.1
2016-06-07,Thailand,THA,,4.25,11.93333333,13.46,23.5,48,4.1
2016-06-08,China,CHN,121.3333333,7.869230769,13.29038462,29.4372549,53.44230769,104.9230769,5.901923077
2016-06-08,India,IND,,5.8375,8.975,15.6,76,120,2.925
2016-06-08,Thailand,THA,,4.316666667,13.01666667,15.7,24.16666667,44,3.18
2016-06-09,China,CHN,122.6666667,7.45,12.16730769,35.4,51.84615385,101.3461538,6.376923077
2016-06-09,India,IND,,6.4125,11.2,15.97142857,76.4,107,2.2125
2016-06-09,Thailand,THA,,4.083333333,12.41666667,13.52,24.16666667,46,3.383333333
2016-06-10,China,CHN,94.66666667,6.638461538,10.19615385,33.12745098,48.09615385,95.82692308,5.734615385
2016-06-10,India,IND,,6.3375,10.5375,16.05714286,87.6,123.8888889,2.8625
2016-06-10,Thailand,THA,,4.733333333,10.4,12.7,25,48,3.15
2016-06-11,China,CHN,55,6.621153846,11.88653846,25.99411765,44.5,81.71153846,5.536538462
2016-06-11,India,IND,,5.8875,9.6375,12.47142857,72.2,122.7777778,2.3875
2016-06-11,Thailand,THA,,4.933333333,9.466666667,12.54,24.16666667,38,3.6
2016-06-12,China,CHN,70.66666667,6.867307692,12.80576923,28.31568627,41.34615385,79.23076923,6.25
2016-06-12,India,IND,,4.242857143,7.3,11.25,71.4,126.375,2.214285714
2016-06-12,Thailand,THA,,5.083333333,8.366666667,13.8,24.5,50,6.7
2016-06-13,China,CHN,83.33333333,7.319230769,13.32884615,31.18823529,48.59615385,91.53846154,5.75
2016-06-13,India,IND,,5.8125,9.225,9.585714286,97,128,2.15
2016-06-13,Thailand,THA,,5.05,8.866666667,15.7,20.5,42,3.2
2016-06-14,China,CHN,57.66666667,6.617307692,11.05769231,30.2745098,46.94230769,85.32692308,5.059615385
2016-06-14,India,IND,,5.922222222,9.255555556,11.7125,76.2,117.3333333,2.188888889
2016-06-14,Thailand,THA,,4.583333333,8.983333333,16.08,19.33333333,40,3.275
2016-06-15,China,CHN,54,6.423076923,11.13076923,29.42352941,43.36538462,79.90384615,5.003846154
2016-06-15,India,IND,,5.133333333,9.166666667,8.9375,91.4,131.2222222,2.344444444
2016-06-15,Thailand,THA,,4.316666667,8.85,15.14,18.5,36,3.46
2016-06-16,China,CHN,73.66666667,6.942307692,13.47884615,32.42352941,49.53846154,87.86538462,6.655769231
2016-06-16,India,IND,,6.122222222,7.544444444,10.38888889,79.8,122.4444444,2.011111111
2016-06-16,Thailand,THA,,4.9,10.83333333,12.31666667,18.83333333,36,3.76
2016-06-17,China,CHN,89.33333333,7.009615385,13.71346154,34.94117647,53,93.25,7.223076923
2016-06-17,India,IND,,7.466666667,9.044444444,10.72222222,82.6,122.7,2.111111111
2016-06-17,Thailand,THA,,4.916666667,11.15,11.53333333,18.5,35,3.383333333
2016-06-18,China,CHN,82,6.771153846,11.725,33.82156863,46.13461538,86.36538462,5.973076923
2016-06-18,India,IND,,6.688888889,9.988888889,11,83.2,127.3,2.055555556
2016-06-18,Thailand,THA,,4.4,11.3,12.7,18.83333333,39,3.2
2016-06-19,China,CHN,107.6666667,6.648076923,11.17884615,30.482,41.94230769,81.88461538,5.588461538
2016-06-19,India,IND,,6.1,7.377777778,13.04444444,68.8,119.6,4
2016-06-19,Thailand,THA,,4.85,11.15,15.24,24.83333333,34,3.15
2016-06-20,China,CHN,97.66666667,6.667307692,10.56346154,28.808,40.98076923,81.23076923,5.196153846
2016-06-20,India,IND,,6.36,8.29,11.37,62,110.4545455,2.03
2016-06-20,Thailand,THA,,4.833333333,11.31666667,11.86,25.66666667,46,3.76
2016-06-21,China,CHN,81.33333333,7.153846154,12.21538462,27.784,47.11538462,92.82692308,5.419230769
2016-06-21,India,IND,,6.78,9.79,11.03,60.4,104.6363636,4.06
2016-06-21,Thailand,THA,,5.4,15.03333333,17.3,28.33333333,55,3.76
2016-06-22,China,CHN,70,6.988461538,12.55576923,28.264,47.38461538,89.30769231,5.657692308
2016-06-22,India,IND,,6.8,9.811111111,10.61111111,52,96.09090909,4.31
2016-06-22,Thailand,THA,,4.383333333,10.55,18.3,22,22,3.46
2016-06-23,China,CHN,46.66666667,6.355769231,10.99807692,26.40980392,41.05769231,80.96153846,4.901923077
2016-06-23,India,IND,,9.26,10.1,11.84444444,50,103.8181818,3.86
2016-06-23,Thailand,THA,,4.85,10.25,16.34,24.5,55,3.616666667
2016-06-24,China,CHN,44.33333333,5.825,10.65192308,26.7254902,34.30769231,63.57692308,5.269230769
2016-06-24,India,IND,,5.41,9.288888889,10.36666667,70.8,108.6363636,3.89
2016-06-24,Thailand,THA,,4.366666667,10.06666667,15.88,22.5,54,3.616666667
2016-06-25,China,CHN,51.66666667,5.696153846,11.69038462,29.77254902,35.48076923,66.59615385,5.525
2016-06-25,India,IND,,8.625,12.36666667,7.5,76.5,112.5714286,7.5
2016-06-25,Thailand,THA,,3.833333333,7.616666667,16.2,18.5,35,3.85
2016-06-26,China,CHN,80.33333333,6.384615385,12.29615385,32.0745098,43.78846154,79.15384615,6.509615385
2016-06-26,India,IND,,5.4,8.88,8.6,59.5,102.25,5.116666667
2016-06-26,Thailand,THA,,4.266666667,7.766666667,13.28,19,30,3.383333333
2016-06-27,China,CHN,96,6.411538462,12.26346154,30.75294118,45.19230769,85,6.098076923
2016-06-27,India,IND,,7.02,11.73333333,11.82222222,65.2,119.8181818,4.04
2016-06-27,Thailand,THA,,4.7,11,12.84,20.83333333,32,4.083333333
2016-06-28,China,CHN,78.66666667,7.065384615,13.66730769,26.00588235,47.78846154,91.90384615,5.238461538
2016-06-28,India,IND,,6.545454545,12.09,19.37,47.4,111.0833333,3.836363636
2016-06-28,Thailand,THA,,4.7,9.483333333,14.26,22.83333333,50,3.383333333
2016-06-29,China,CHN,95,6.896153846,12.17692308,25.53137255,45.26923077,83.55769231,5.384615385
2016-06-29,India,IND,,6.845454545,12.37,10.48,46.6,101.25,3.827272727
2016-06-29,Thailand,THA,,4.333333333,8.833333333,15.24,20.5,40,3.46
2016-06-30,China,CHN,130.3333333,6.684615385,11.10192308,24.97058824,42.67307692,82.65384615,4.863461538
2016-06-30,India,IND,,7.218181818,11.17,11.4,51.2,102.25,3.827272727
2016-06-30,Thailand,THA,,4.633333333,10.7,13.46,21.66666667,32,4.06
2016-07-01,China,CHN,54.66666667,5.986538462,10.19807692,24.33921569,34.40384615,65.11538462,5.123076923
2016-07-01,India,IND,,6.363636364,9.75,9.88,55.8,107.0833333,3.3
2016-07-01,Thailand,THA,,4.883333333,8.683333333,12.04,22.5,52,3.15
2016-07-02,China,CHN,71.66666667,6.711538462,12.7,24.2254902,40.34615385,74.92307692,5.290384615
2016-07-02,India,IND,,5.327272727,9.663636364,9.972727273,48.8,96.08333333,3.118181818
2016-07-02,Thailand,THA,,4.4,8.85,11.74,28,50,3.6
2016-07-03,China,CHN,72.66666667,6.526923077,11.27307692,26.23333333,40.44230769,77.23076923,5.207692308
2016-07-03,India,IND,,4.727272727,10.45454545,9.4,44.6,103.5454545,3.136363636
2016-07-03,Thailand,THA,,4.56,7,12.98,31,40,2.925
2016-12-26,China,CHN,113.6666667,9.725,18.13461538,12.64313725,51.5,103.6346154,8.871153846
2016-12-26,India,IND,,11.30714286,16.46923077,11.925,98.66666667,185.3333333,5.264285714
2016-12-26,Thailand,THA,,0.1,9.02,9.8,48.6,101.8,1.5
2016-12-27,China,CHN,116.3333333,10.34038462,17.45192308,14.4627451,54.98076923,109.9807692,10.65769231
2016-12-27,India,IND,,10.35,17.42857143,13.16923077,92.75,190.9285714,6.178571429
2016-12-27,Thailand,THA,,0.1,6.5,7.7,42.6,77.2,1.3
2016-12-28,China,CHN,186,11.15576923,20.79807692,13.81176471,68.42307692,133.8461538,12.82307692
2016-12-28,India,IND,,10.56153846,18.43076923,16.49166667,111.125,199.9285714,5.423076923
2016-12-28,Thailand,THA,,0.1,4.42,10.78,35.6,69.8,1
2016-12-29,China,CHN,161,12.03076923,22.99230769,15.94117647,77.71153846,145.3846154,14.90769231
2016-12-29,India,IND,,12.15384615,18.03076923,11.99166667,116.875,212.5714286,4.230769231
2016-12-29,Thailand,THA,,0.1,6.38,12.1,40.8,89,0.9
2016-12-30,China,CHN,255.6666667,14.15384615,27.06923077,13.54313725,90.34615385,165.5384615,16.14230769
2016-12-30,India,IND,,12.40714286,15.54285714,10.03846154,107.75,197.7142857,4.157142857
2016-12-30,Thailand,THA,,0.1,4.78,13.68,41.6,89,1.1
2016-12-31,China,CHN,351.5,16.694,31.92,11.4122449,106.62,186.78,16.99
2016-12-31,India,IND,,12.79285714,19.8,9.723076923,98.11111111,180.8666667,6.121428571
2016-12-31,Thailand,THA,,0.1,4.32,13.92,37.6,92,0.9
2017-01-01,China,CHN,,20.71666667,40.7,11.83333333,154.6666667,220.8333333,11.86666667
2017-01-01,India,IND,,10.87857143,16.97142857,8.638461538,95.33333333,184.4285714,4.771428571
2017-01-01,Thailand,THA,,0.1,2.4,15,23,,1.1
2017-01-02,China,CHN,277.3333333,20.90192308,32.46346154,13.822,116.3461538,196.6346154,16.89423077
